               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.025433,            0.030786,           0.0084741,             0.99784,             0.99947,             0.99491,             0.91924,            0.021803,            0.030367,           0.0067378,           0.0032704,           0.0032704,           0.0032704
                 135,            0.025573,            0.030856,            0.008561,             0.99804,             0.99928,             0.99491,             0.92005,            0.021817,            0.030443,           0.0067442,           0.0032093,           0.0032093,           0.0032093
                 136,            0.025591,            0.031974,           0.0085438,             0.99808,              0.9993,             0.99491,              0.9202,            0.021817,            0.030462,           0.0067647,           0.0031488,           0.0031488,           0.0031488
                 137,            0.025454,            0.031517,           0.0084725,             0.99791,             0.99947,             0.99492,             0.92046,            0.021776,             0.03033,           0.0067426,           0.0030888,           0.0030888,           0.0030888
                 138,            0.025337,            0.030563,           0.0084501,              0.9979,             0.99947,             0.99492,             0.92023,            0.021797,            0.030337,           0.0067449,           0.0030294,           0.0030294,           0.0030294
                 139,            0.025468,            0.030753,           0.0084952,             0.99786,             0.99947,             0.99491,             0.92112,            0.021809,            0.030476,           0.0067428,           0.0029706,           0.0029706,           0.0029706
                 140,            0.025566,            0.030362,            0.008581,             0.99792,             0.99947,             0.99488,             0.92068,            0.021776,            0.030513,           0.0067304,           0.0029125,           0.0029125,           0.0029125
                 141,            0.025581,            0.031075,           0.0085517,             0.99808,              0.9993,             0.99488,             0.92075,            0.021787,            0.030343,           0.0067197,            0.002855,            0.002855,            0.002855
                 142,            0.025717,            0.031519,           0.0086727,             0.99808,             0.99946,             0.99488,             0.92148,            0.021756,            0.030275,           0.0067246,           0.0027981,           0.0027981,           0.0027981
                 143,            0.025185,            0.030605,           0.0084038,             0.99808,             0.99943,             0.99489,             0.92117,            0.021729,            0.030384,           0.0067215,           0.0027419,           0.0027419,           0.0027419
                 144,            0.025116,            0.030833,           0.0083812,             0.99808,             0.99947,             0.99489,             0.92077,            0.021728,            0.030296,           0.0067181,           0.0026864,           0.0026864,           0.0026864
                 145,            0.025631,            0.030758,           0.0085918,             0.99809,             0.99937,             0.99489,             0.92055,            0.021744,            0.030311,           0.0067338,           0.0026316,           0.0026316,           0.0026316
                 146,            0.025179,             0.03034,           0.0084252,             0.99808,             0.99946,             0.99489,             0.92092,            0.021726,            0.030289,           0.0067201,           0.0025775,           0.0025775,           0.0025775
                 147,            0.025284,            0.030477,           0.0084107,             0.99808,             0.99946,             0.99489,             0.92066,            0.021718,            0.030211,           0.0067117,           0.0025241,           0.0025241,           0.0025241
                 148,            0.025372,            0.030689,           0.0085494,             0.99809,             0.99934,             0.99489,             0.92042,            0.021747,            0.030324,            0.006717,           0.0024714,           0.0024714,           0.0024714
                 149,            0.025252,             0.03019,           0.0084689,             0.99804,             0.99947,             0.99488,             0.92142,            0.021734,            0.030238,           0.0067165,           0.0024195,           0.0024195,           0.0024195
                 150,              0.0253,            0.030648,           0.0084531,              0.9979,             0.99947,             0.99489,             0.92122,            0.021702,            0.030211,           0.0066993,           0.0023684,           0.0023684,           0.0023684
