               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.024899,            0.031467,           0.0081946,             0.99846,             0.99954,             0.99498,              0.9161,             0.02194,            0.030762,           0.0066901,           0.0025775,           0.0025775,           0.0025775
                 147,            0.024732,            0.031396,           0.0080234,             0.99845,             0.99954,             0.99498,             0.91538,            0.021972,            0.030604,           0.0066784,           0.0025241,           0.0025241,           0.0025241
                 148,            0.024965,             0.03195,           0.0082737,             0.99849,             0.99954,             0.99498,              0.9154,            0.021947,            0.030612,           0.0066736,           0.0024714,           0.0024714,           0.0024714
                 149,             0.02495,            0.032018,           0.0082833,             0.99841,             0.99954,             0.99498,             0.91585,            0.021914,            0.030636,           0.0066798,           0.0024195,           0.0024195,           0.0024195
                 150,            0.024774,            0.031418,           0.0080758,             0.99847,             0.99954,             0.99498,               0.915,            0.021947,              0.0306,            0.006683,           0.0023684,           0.0023684,           0.0023684
                 151,            0.024812,            0.031203,           0.0081248,             0.99934,             0.99872,             0.99498,              0.9154,            0.021909,            0.030588,           0.0066658,            0.002318,            0.002318,            0.002318
                 152,            0.025253,            0.031516,           0.0083782,             0.99845,             0.99954,             0.99499,             0.91638,            0.021894,            0.030539,           0.0066777,           0.0022684,           0.0022684,           0.0022684
                 153,            0.024954,            0.031313,           0.0082394,             0.99848,             0.99954,             0.99498,             0.91664,            0.021916,            0.030578,           0.0066696,           0.0022196,           0.0022196,           0.0022196
                 154,            0.024721,            0.030986,           0.0081381,             0.99847,             0.99954,             0.99499,             0.91728,            0.021892,            0.030579,           0.0066679,           0.0021717,           0.0021717,           0.0021717
                 155,            0.025026,            0.032303,           0.0082155,             0.99842,             0.99954,             0.99499,             0.91918,            0.021862,            0.030394,           0.0066643,           0.0021245,           0.0021245,           0.0021245
                 156,            0.024824,            0.031623,           0.0082029,             0.99848,             0.99954,             0.99498,             0.91664,            0.021871,            0.030377,           0.0066596,           0.0020782,           0.0020782,           0.0020782
                 157,             0.02468,            0.030933,           0.0081072,             0.99911,             0.99883,             0.99499,             0.91712,            0.021871,            0.030503,           0.0066577,           0.0020327,           0.0020327,           0.0020327
                 158,            0.024854,            0.031313,           0.0081658,             0.99835,             0.99954,             0.99499,             0.91608,            0.021862,            0.030442,            0.006665,           0.0019881,           0.0019881,           0.0019881
                 159,            0.024899,            0.030888,           0.0082288,             0.99933,             0.99884,             0.99499,             0.91816,            0.021876,            0.030463,            0.006659,           0.0019443,           0.0019443,           0.0019443
                 160,            0.024696,            0.030893,           0.0081418,             0.99934,             0.99881,             0.99499,             0.91653,             0.02187,            0.030517,           0.0066395,           0.0019014,           0.0019014,           0.0019014
                 161,            0.024726,            0.031069,           0.0081325,             0.99934,             0.99898,             0.99499,             0.91698,            0.021902,             0.03066,           0.0066596,           0.0018594,           0.0018594,           0.0018594
                 162,            0.024819,            0.031548,           0.0081921,             0.99925,             0.99907,             0.99499,              0.9165,              0.0219,              0.0305,           0.0066622,           0.0018183,           0.0018183,           0.0018183
                 163,            0.024781,            0.030485,           0.0081192,             0.99932,             0.99886,             0.99498,             0.91816,            0.021894,            0.030492,           0.0066541,           0.0017781,           0.0017781,           0.0017781
                 164,            0.024853,             0.03153,           0.0082005,             0.99933,             0.99887,             0.99499,             0.91742,            0.021895,            0.030575,           0.0066574,           0.0017389,           0.0017389,           0.0017389
                 165,            0.024654,            0.030584,           0.0081075,             0.99933,             0.99895,             0.99499,             0.91692,            0.021914,            0.030598,           0.0066592,           0.0017005,           0.0017005,           0.0017005
                 166,            0.024482,            0.030351,           0.0080253,             0.99929,             0.99908,             0.99499,             0.91627,            0.021887,            0.030485,           0.0066523,           0.0016631,           0.0016631,           0.0016631
                 167,            0.024901,            0.030496,           0.0081558,             0.99934,             0.99908,             0.99498,             0.91647,            0.021874,            0.030517,           0.0066547,           0.0016267,           0.0016267,           0.0016267
                 168,            0.024739,             0.03102,           0.0081524,             0.99931,             0.99908,             0.99498,             0.91644,            0.021883,            0.030619,           0.0066373,           0.0015912,           0.0015912,           0.0015912
                 169,            0.024636,            0.030857,           0.0081446,              0.9993,             0.99908,             0.99498,             0.91765,             0.02184,             0.03057,           0.0066521,           0.0015566,           0.0015566,           0.0015566
                 170,            0.024666,            0.030353,            0.008138,             0.99931,             0.99908,             0.99498,             0.91851,            0.021865,            0.030492,           0.0066498,           0.0015231,           0.0015231,           0.0015231
                 171,            0.024943,            0.031412,           0.0082433,             0.99931,             0.99907,             0.99498,             0.91761,            0.021868,            0.030462,           0.0066447,           0.0014905,           0.0014905,           0.0014905
                 172,            0.024921,            0.031627,           0.0082771,             0.99933,             0.99908,             0.99498,             0.91838,            0.021877,            0.030391,            0.006645,           0.0014589,           0.0014589,           0.0014589
                 173,            0.024641,            0.030239,           0.0080896,             0.99931,             0.99908,             0.99498,             0.91798,            0.021845,            0.030585,           0.0066503,           0.0014283,           0.0014283,           0.0014283
                 174,            0.024645,            0.030779,           0.0081379,             0.99933,             0.99907,             0.99499,             0.91754,            0.021819,            0.030502,           0.0066513,           0.0013987,           0.0013987,           0.0013987
                 175,            0.024746,            0.031018,           0.0081645,             0.99928,             0.99907,             0.99499,             0.91687,            0.021825,            0.030495,           0.0066381,           0.0013701,           0.0013701,           0.0013701
                 176,            0.024879,            0.031639,           0.0082195,             0.99931,             0.99907,             0.99497,             0.91719,            0.021823,            0.030534,            0.006633,           0.0013425,           0.0013425,           0.0013425
                 177,             0.02469,            0.031076,           0.0081613,             0.99933,             0.99908,             0.99498,             0.91734,             0.02183,            0.030406,           0.0066338,            0.001316,            0.001316,            0.001316
                 178,            0.024616,            0.031146,           0.0081607,             0.99932,             0.99908,             0.99498,             0.91779,            0.021817,             0.03044,           0.0066401,           0.0012905,           0.0012905,           0.0012905
                 179,            0.024583,            0.030171,           0.0081303,             0.99927,             0.99908,             0.99498,             0.91752,            0.021816,            0.030434,           0.0066249,            0.001266,            0.001266,            0.001266
                 180,            0.024673,            0.031477,           0.0081782,             0.99928,             0.99907,             0.99499,             0.91728,             0.02182,            0.030434,           0.0066208,           0.0012426,           0.0012426,           0.0012426
                 181,            0.024831,            0.031026,           0.0081785,             0.99934,             0.99908,             0.99498,             0.91749,            0.021817,            0.030464,           0.0066268,           0.0012202,           0.0012202,           0.0012202
                 182,            0.024559,            0.031352,            0.008138,             0.99932,             0.99908,             0.99498,              0.9185,             0.02181,            0.030528,           0.0066386,           0.0011989,           0.0011989,           0.0011989
                 183,            0.024316,            0.030232,           0.0080146,             0.99932,             0.99908,             0.99499,             0.91755,            0.021801,            0.030394,           0.0066207,           0.0011787,           0.0011787,           0.0011787
                 184,            0.024302,            0.030254,           0.0079704,             0.99932,             0.99908,             0.99499,             0.91899,            0.021804,            0.030467,           0.0066325,           0.0011595,           0.0011595,           0.0011595
                 185,            0.024794,            0.031067,             0.00816,             0.99932,             0.99908,             0.99498,             0.91911,            0.021821,            0.030582,           0.0066355,           0.0011414,           0.0011414,           0.0011414
                 186,            0.024614,            0.030711,           0.0081219,             0.99934,             0.99908,             0.99498,             0.91821,            0.021817,            0.030604,           0.0066264,           0.0011243,           0.0011243,           0.0011243
                 187,            0.024594,            0.030526,           0.0081446,             0.99933,             0.99908,             0.99499,             0.91679,            0.021821,            0.030503,           0.0066223,           0.0011084,           0.0011084,           0.0011084
                 188,            0.024737,            0.031203,           0.0081343,              0.9993,             0.99908,             0.99498,             0.91756,            0.021801,            0.030356,           0.0066233,           0.0010935,           0.0010935,           0.0010935
                 189,            0.024726,            0.030715,            0.008157,             0.99934,             0.99908,             0.99497,              0.9185,            0.021789,            0.030334,           0.0066297,           0.0010797,           0.0010797,           0.0010797
                 190,             0.02457,            0.030287,           0.0081277,             0.99932,             0.99908,             0.99497,             0.91821,             0.02179,            0.030342,           0.0066348,            0.001067,            0.001067,            0.001067
                 191,            0.024645,            0.031117,           0.0080961,              0.9993,             0.99908,             0.99497,             0.91857,            0.021792,            0.030364,           0.0066259,           0.0010554,           0.0010554,           0.0010554
                 192,             0.02448,            0.031413,           0.0080782,             0.99933,             0.99908,             0.99497,             0.91802,            0.021784,            0.030332,           0.0066268,           0.0010449,           0.0010449,           0.0010449
                 193,            0.024605,            0.030956,           0.0081282,             0.99931,             0.99908,             0.99498,              0.9194,            0.021798,            0.030338,           0.0066191,           0.0010355,           0.0010355,           0.0010355
                 194,             0.02435,            0.030217,           0.0080827,             0.99931,             0.99908,             0.99497,              0.9185,            0.021799,            0.030515,             0.00663,           0.0010272,           0.0010272,           0.0010272
                 195,            0.024394,            0.029708,           0.0080231,              0.9993,             0.99908,             0.99497,             0.91873,             0.02179,            0.030529,           0.0066267,             0.00102,             0.00102,             0.00102
                 196,            0.024481,            0.030561,           0.0080928,             0.99933,             0.99908,             0.99497,             0.91848,            0.021777,            0.030438,           0.0066324,           0.0010139,           0.0010139,           0.0010139
                 197,            0.024712,            0.030874,           0.0081612,              0.9993,             0.99907,             0.99497,             0.91837,             0.02178,            0.030429,           0.0066304,           0.0010089,           0.0010089,           0.0010089
                 198,            0.024208,            0.029695,           0.0079425,             0.99931,             0.99908,             0.99496,             0.91837,            0.021789,            0.030463,            0.006613,            0.001005,            0.001005,            0.001005
                 199,            0.024882,            0.031082,           0.0082819,             0.99932,             0.99908,             0.99497,             0.91788,            0.021797,            0.030444,           0.0066143,           0.0010022,           0.0010022,           0.0010022
