               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.026321,            0.032617,           0.0085703,             0.99828,              0.9994,              0.9949,             0.91532,            0.022307,            0.030985,            0.006992,              0.0055,              0.0055,              0.0055
                 102,            0.026295,            0.033047,            0.008572,             0.99832,              0.9993,             0.99489,             0.91284,            0.022361,            0.031183,             0.00696,           0.0054293,           0.0054293,           0.0054293
                 103,            0.026684,            0.033198,           0.0086238,             0.99852,              0.9994,             0.99491,             0.91615,            0.022304,            0.031007,           0.0069684,           0.0053587,           0.0053587,           0.0053587
                 104,             0.02621,            0.031802,           0.0084964,             0.99828,              0.9994,             0.99486,             0.91401,             0.02236,            0.030989,           0.0069676,            0.005288,            0.005288,            0.005288
                 105,            0.026066,            0.032601,           0.0084775,              0.9985,             0.99941,             0.99495,             0.91513,             0.02228,            0.031086,           0.0069639,           0.0052174,           0.0052174,           0.0052174
                 106,            0.026057,            0.032349,           0.0084702,             0.99848,             0.99941,             0.99492,             0.91629,            0.022226,            0.030806,           0.0069745,           0.0051469,           0.0051469,           0.0051469
                 107,            0.026229,            0.031879,           0.0084743,             0.99851,             0.99923,             0.99494,              0.9165,            0.022238,            0.030835,           0.0069534,           0.0050765,           0.0050765,           0.0050765
                 108,            0.026373,            0.032724,           0.0085582,             0.99847,             0.99932,             0.99493,             0.91548,            0.022355,            0.030937,           0.0069339,           0.0050062,           0.0050062,           0.0050062
                 109,            0.025999,            0.032173,           0.0084739,             0.99843,             0.99931,             0.99495,             0.91695,            0.022193,             0.03081,            0.006927,            0.004936,            0.004936,            0.004936
                 110,            0.026073,            0.032342,           0.0084795,             0.99852,             0.99941,             0.99495,             0.91573,            0.022258,            0.030741,           0.0069356,           0.0048659,           0.0048659,           0.0048659
